,Country Name,Country Code,Year,Population,Period life expectancy at birth,Infant Mortality,GDP Per Capita,GNP Per Capita,PPP Per Capita,Continent,Log GDP Per Capita,Log GNP Per Capita,Log PPP Per Capita
8966,Costa Rica,CRI,2010,4555962.0,79.35,9.0,8265.79,7290.0,336.21,North America,9.019880372042687,8.894258825002703,5.817740229887782
8967,Cuba,CUB,2010,11297409.0,77.88,4.9,5272.27,5170.0,,North America,8.570215825700398,8.550627967502475,
8968,Curacao,CUW,2010,148703.0,75.12,,19847.23,19540.0,1.37,North America,9.895819780807992,9.880218925596774,0.3138460895348514
8969,Cayman Islands,CYM,2010,54099.0,76.07,,76837.67,73550.0,0.97,North America,11.24945029320133,11.205720726029584,-0.035204339386666714
8970,Cyprus,CYP,2010,1127816.0,80.63,2.8,31105.03,32170.0,0.7,Europe,10.34512473602766,10.378789620233071,-0.35630731944946775
8971,Czechia,CZE,2010,10474410.0,77.57,2.7,20160.44,19280.0,13.67,Europe,9.91147732451675,9.866823568164536,2.615523277776979
8972,Germany,DEU,2010,81776930.0,80.08,3.5,42409.94,44650.0,0.81,Europe,10.655137946303125,10.706609586304646,-0.21668942407441122
8973,Djibouti,DJI,2010,930251.0,60.74,64.9,1213.23,,,Africa,7.101044409404169,,
8974,Dominica,DMA,2010,68859.0,71.68,22.5,7171.55,6920.0,1.88,North America,8.877877421816711,8.842171048611716,0.6298764693829124
8975,Denmark,DNK,2010,5547683.0,79.25,3.5,58104.54,61290.0,7.59,Europe,10.969999159393712,11.023371976479778,2.027114818752068
8976,Dominican Republic,DOM,2010,9820175.0,72.04,30.7,5484.65,5260.0,17.92,North America,8.609707900131824,8.567886305731756,2.8860716337500367
8977,Algeria,DZA,2010,36188236.0,74.14,24.4,4912.79,4870.0,25.73,Africa,8.499596443805036,8.490849216076635,3.2477705318815087
8978,Ecuador,ECU,2010,15076695.0,75.19,16.0,4520.31,4290.0,0.5,South America,8.41633576393151,8.364042011922063,-0.6851870579791144
8979,Eritrea,ERI,2010,2945186.0,63.67,37.5,539.7,550.0,5.19,Africa,6.291012525547268,6.309918278226516,1.6465021457084934
8980,Spain,ESP,2010,46576897.0,82.01,3.2,30658.74,31930.0,0.73,Europe,10.330673128371389,10.371301285708828,-0.3187600280226424
8981,Estonia,EST,2010,1331475.0,75.88,3.6,14663.7,14580.0,0.51,Europe,9.59313061077466,9.587406005562649,-0.6690693910809157
8982,Ethiopia,ETH,2010,90538514.0,59.71,59.3,330.62,370.0,4.28,Africa,5.800967903562083,5.91350300563827,1.454097510852106
8983,Finland,FIN,2010,5363352.0,80.01,2.4,46506.29,49740.0,0.9,Europe,10.74734289213496,10.814564717357396,-0.10465853987826386
8984,Fiji,FJI,2010,910419.0,66.78,16.8,3449.14,3450.0,0.89,Oceania,8.145881516620681,8.146129510025405,-0.12203771296167497
8985,France,FRA,2010,65026211.0,81.4,3.1,40694.82,43960.0,0.85,Europe,10.61385611934683,10.691035408517557,-0.1569111530967801
8986,Faroe Islands,FRO,2010,48657.0,78.73,,47923.15,49050.0,6.78,Europe,10.777353997269103,10.80059546499351,1.9136280681452549
8987,Gabon,GAB,2010,1719879.0,64.71,38.7,8356.75,7420.0,295.04,Africa,9.03082447006512,8.911934336161426,5.687105130543868
8988,United Kingdom,GBR,2010,62766365.0,80.39,4.4,39598.96,41760.0,0.7,Europe,10.586558061530765,10.639694222556521,-0.3533034908220826
8989,Georgia,GEO,2010,3786695.0,71.73,11.7,3281.73,3220.0,0.76,Europe,8.096125790909602,8.077136638538454,-0.2764537684071518
8990,Ghana,GHA,2010,25474995.0,61.3,45.7,1263.89,1200.0,0.62,Africa,7.141951537551207,7.090076835776092,-0.47056963351461506
8991,Gibraltar,GIB,2010,31248.0,82.08,,,,,Europe,,,
8992,Guinea,GIN,2010,10396086.0,56.43,74.4,659.24,680.0,2327.71,Africa,6.491080566678987,6.522092798170152,7.752640367518591
8993,Guinea-Bissau,GNB,2010,1566347.0,57.0,67.8,600.19,620.0,216.82,Africa,6.397253433695517,6.429719478039138,5.379056367200324
8994,Equatorial Guinea,GNQ,2010,1189085.0,58.34,75.1,13720.17,7920.0,259.43,Africa,9.526621991026197,8.977146484808472,5.558478082449719
8995,Greece,GRC,2010,11121341.0,80.57,3.3,26653.05,27390.0,0.72,Europe,10.19065882458394,10.217933262257123,-0.3255902606762162
8996,Grenada,GRD,2010,111586.0,74.73,13.9,6909.6,6610.0,1.8,North America,8.840667273376196,8.796338932845732,0.5897200115018905
8997,Greenland,GRL,2010,56905.0,68.45,,43988.53,,4.96,North America,10.691684152292792,,1.601692974574584
8998,Guatemala,GTM,2010,14500112.0,69.89,28.2,2805.26,2690.0,3.47,North America,7.939251363539998,7.897296472595885,1.244778264147093
8999,Guam,GUM,2010,166522.0,76.1,,29719.8,,,Oceania,10.299568661110074,,
9000,Guyana,GUY,2010,749256.0,66.2,33.9,4581.76,4520.0,99.93,South America,8.429838874960845,8.416267272826277,4.604474883812269
9001,Honduras,HND,2010,8365878.0,69.77,20.2,1893.33,1730.0,9.52,North America,7.54609099766531,7.455876687491824,2.2534721511921374
9002,Croatia,HRV,2010,4295427.0,76.68,4.7,13731.29,13890.0,0.51,Europe,9.527432195858024,9.53892443574839,-0.6651609609163631
9003,Haiti,HTI,2010,9803294.0,45.58,78.6,1209.73,1140.0,18.09,North America,7.098150270247613,7.038783541388542,2.8956196486736907
9004,Hungary,HUN,2010,10000023.0,74.52,5.1,13217.5,13260.0,126.43,Europe,9.489297335763094,9.492507263739853,4.839708545188098
9005,Indonesia,IDN,2010,246305322.0,68.36,27.1,3065.68,2490.0,3336.15,Asia,8.028025819812571,7.820037989458753,8.112572951425369
9006,Isle of Man,IMN,2010,83873.0,79.61,,70587.31,72410.0,,Europe,11.164605719352144,11.190099690382866,
9007,India,IND,2010,1243481564.0,67.16,46.7,1347.52,1210.0,14.6,Asia,7.20602069281963,7.098375638590786,2.680722323898864
9008,Ireland,IRL,2010,4560155.0,80.6,3.6,48679.4,44980.0,0.85,Europe,10.793011276731114,10.713973225513307,-0.16293077900202255
9009,Iraq,IRQ,2010,31045366.0,68.09,30.9,4461.75,4390.0,428.37,Asia,8.403296784387633,8.387084506069217,6.059996946746218
9010,Iceland,ISL,2010,318041.0,81.59,2.1,43237.07,38020.0,132.9,Europe,10.67445357632809,10.54586761604242,4.889626385903427
9011,Israel,ISR,2010,7623600.0,81.97,3.7,31338.56,30340.0,3.99,Asia,10.352604467957406,10.320222252902523,1.3839719163315627
9012,Italy,ITA,2010,59277417.0,82.13,3.4,36184.71,37910.0,0.77,Europe,10.49639198457315,10.542970208510381,-0.2571373486236991
9013,Jamaica,JAM,2010,2748568.0,71.98,17.9,4809.98,4490.0,51.91,North America,8.478447660450911,8.4096079807363,3.9494422620557432
9014,Jordan,JOR,2010,7297043.0,73.8,17.0,3718.47,3510.0,0.28,Asia,8.221066420315845,8.163371316459912,-1.2716579154338308
9015,Japan,JPN,2010,128070000.0,82.92,2.4,44968.16,43910.0,111.71,Asia,10.71370987903484,10.689897363555763,4.715902315660326
9016,Kazakhstan,KAZ,2010,16836810.0,68.26,16.7,8793.08,7210.0,69.51,Asia,9.08171986118615,8.883224230278994,4.241402522735263
9017,Kenya,KEN,2010,41598567.0,60.91,41.4,1091.52,930.0,32.82,Africa,6.995325336641599,6.835184586147301,3.491122389639764
9018,Cambodia,KHM,2010,14500726.0,67.31,37.7,952.27,910.0,1333.51,Asia,6.858853455719269,6.813444599510896,7.195567314604315
9019,Kiribati,KIR,2010,108704.0,65.86,42.1,1522.1,2030.0,0.96,Oceania,7.3278469633716545,7.615791072035833,-0.03850248016321867
9020,Kuwait,KWT,2010,2943372.0,77.5,9.1,39212.27,43190.0,0.15,Asia,10.576745055028345,10.673364265954747,-1.9005936800700494
9021,Lebanon,LBN,2010,5041288.0,77.53,11.1,7625.81,7340.0,781.84,Asia,8.939293892942755,8.901094121608562,6.661653138786695
9022,Liberia,LBR,2010,4058890.0,59.36,70.8,492.25,440.0,0.5,Africa,6.198992421989961,6.0867747269123065,-0.6886806931891448
9023,Libya,LBY,2010,6497839.0,72.2,13.0,11600.91,11550.0,0.49,Africa,9.358838552051404,9.35444071594994,-0.7214015322220099
9024,Liechtenstein,LIE,2010,36022.0,82.05,,141089.81,,,Europe,11.857151937141046,,
9025,Sri Lanka,LKA,2010,20879089.0,74.46,9.1,2808.37,2360.0,38.56,Asia,7.940358736758745,7.7664168980196555,3.652335154832659
9026,Lesotho,LSO,2010,1996251.0,46.04,76.1,1119.48,1270.0,3.81,Africa,7.020615620642678,7.146772179452637,1.3366204776564727
9027,Lithuania,LTU,2010,3097282.0,73.2,4.9,11829.12,12600.0,0.45,Europe,9.378319787650273,9.441452092939569,-0.7975059758849323
9028,Luxembourg,LUX,2010,506953.0,80.1,2.4,110885.99,77640.0,0.93,Europe,11.616257847764778,11.259838037282947,-0.0770981305324502
9029,Latvia,LVA,2010,2097555.0,73.03,6.5,11188.42,12510.0,0.49,Europe,9.322634519663787,9.434283603460957,-0.7193145801141988
9030,Morocco,MAR,2010,32467016.0,70.82,28.2,3067.99,3190.0,3.77,Africa,8.028776387887254,8.06777619577889,1.327239246848061
9031,Monaco,MCO,2010,33163.0,84.64,3.3,161853.92,,,Europe,11.994449482862322,,
9032,Moldova,MDA,2010,2862354.0,69.88,15.3,2436.8,2380.0,4.71,Europe,7.798440715817901,7.77485576666552,1.5502633758923061
9033,Madagascar,MDG,2010,22183340.0,62.6,46.2,450.01,450.0,642.47,Africa,6.109268452870419,6.1092475827643655,6.465320563021183
9034,Maldives,MDV,2010,360792.0,76.76,11.9,7173.6,6000.0,7.12,Asia,8.878162344609096,8.699514748210191,1.9634873174638663
9035,Mexico,MEX,2010,113623895.0,73.72,16.2,9728.8,9470.0,7.73,North America,9.182845918228708,9.155884186180124,2.0447649483576456
9036,Marshall Islands,MHL,2010,52044.0,64.5,32.0,3095.46,3820.0,0.89,Oceania,8.037691054523835,8.24800570160062,-0.1151995186205683
9037,North Macedonia,MKD,2010,1946298.0,75.04,9.2,4833.37,5010.0,18.73,Europe,8.483298370945421,8.51919119407891,2.9303111564831905
9038,Mali,MLI,2010,15945198.0,55.99,77.3,670.37,660.0,196.6,Africa,6.507828454693339,6.492239835020471,5.281156602605028
9039,Malta,MLT,2010,414508.0,81.4,6.0,21946.61,21390.0,0.57,Europe,9.996367826493154,9.970678802076451,-0.5576126530029857
9040,Myanmar,MMR,2010,49024382.0,63.48,54.2,1010.53,880.0,242.33,Asia,6.918234354613274,6.779921907472252,5.490318807153468
9041,Montenegro,MNE,2010,619428.0,75.71,5.7,6688.4,6920.0,0.37,Europe,8.808130349784937,8.842171048611716,-0.9941252770839091
9042,Mongolia,MNG,2010,2738622.0,67.1,20.8,2625.22,1990.0,473.02,Asia,7.872919529275216,7.595889917718538,6.15913229669355
9043,Northern Mariana Islands,MNP,2010,54091.0,77.8,,14771.4,,,Oceania,9.600448411330294,,
9044,Mozambique,MOZ,2010,22999235.0,55.04,63.5,496.19,550.0,16.85,Africa,6.206950532746206,6.309918278226516,2.824140410813924
9045,Mauritania,MRT,2010,3390965.0,65.66,42.4,1659.96,1550.0,13.99,Africa,7.414551011867206,7.346010209913293,2.6381746647494215
9046,Mauritius,MUS,2010,1250400.0,73.65,13.0,8000.38,8150.0,15.68,Africa,8.987243873532663,9.005773206234908,2.7526773879917164
9047,Malawi,MWI,2010,14826463.0,57.79,53.6,683.12,650.0,70.53,Africa,6.526677412038552,6.476972362889683,4.256001694803441
9048,Malaysia,MYS,2010,28655776.0,75.38,6.5,8899.35,8130.0,1.42,Asia,9.09373296373676,9.003316202541857,0.3503402863726035
9049,Namibia,NAM,2010,2109811.0,56.09,42.7,5418.22,4520.0,4.65,Africa,8.597521950540813,8.416267272826277,1.5372260859386389
9050,New Caledonia,NCL,2010,261582.0,75.99,,35798.91,,,Oceania,10.485672682420706,,
9051,Niger,NER,2010,16548835.0,57.08,70.9,474.43,510.0,221.98,Africa,6.162105003765174,6.234410725718371,5.402573732429866
9052,Nigeria,NGA,2010,166642886.0,51.31,74.0,2202.26,2050.0,73.24,Africa,7.697237899757034,7.6255950721324535,4.293742101589292
9053,Nicaragua,NIC,2010,5737450.0,71.76,18.5,1526.56,1490.0,8.07,North America,7.330773331165171,7.306531398939505,2.087585965769292
9054,Netherlands,NLD,2010,16615394.0,80.83,3.8,51305.73,53470.0,0.85,Europe,10.845557795934335,10.886876027942778,-0.1575969447155722
9055,Norway,NOR,2010,4889252.0,81.04,2.7,88163.21,88940.0,9.15,Europe,11.386945018837231,11.395717264064688,2.214061045221898
9056,Nepal,NPL,2010,27341952.0,66.77,40.2,585.28,530.0,20.39,Asia,6.372087788628265,6.272877006546167,3.0151699601275714
9057,Nauru,NRU,2010,10043.0,60.07,24.4,4735.92,5080.0,0.95,Oceania,8.462931285589459,8.533066540572527,-0.05271750764281982
9058,New Zealand,NZL,2010,4350700.0,81.05,5.2,33676.77,29670.0,1.5,Oceania,10.424563683602557,10.297891713284868,0.4036841898809601
9059,Oman,OMN,2010,2757446.0,77.18,9.5,23570.18,22510.0,0.16,Asia,10.067737624867242,10.021714933900778,-1.8152250769696132
9060,Pakistan,PAK,2010,199239047.0,64.38,73.2,987.3,1000.0,21.89,Asia,6.894978574531212,6.907755278982137,3.0858065890768054
9061,Panama,PAN,2010,3628535.0,76.42,14.7,8331.46,7500.0,0.54,North America,9.027794495646724,8.922658299524402,-0.6254723764882328
9062,Peru,PER,2010,29086019.0,72.89,16.8,5072.11,4400.0,1.48,South America,8.531513157570886,8.389359819906353,0.3888083732676078
9063,Philippines,PHL,2010,96337125.0,68.88,23.1,2162.91,2310.0,17.77,Asia,7.679211554079194,7.745002803515839,2.8777637972656325
9064,Palau,PLW,2010,18396.0,68.35,16.6,10229.09,10180.0,0.76,Oceania,9.232990690276589,9.228180290104513,-0.2736644249442997
9065,Papua New Guinea,PNG,2010,7633523.0,63.06,45.9,1866.87,1660.0,1.82,Oceania,7.532017920675555,7.414572881350589,0.5975657978181701
9066,Poland,POL,2010,38042794.0,76.28,5.1,12567.73,12730.0,1.81,Europe,9.438887837221882,9.451716691551452,0.590630949420491
9067,Puerto Rico,PRI,2010,3721525.0,78.72,,26435.75,16920.0,0.85,North America,10.18247249381331,9.736251633160215,-0.1571133616613537
9068,Portugal,PRT,2010,10573100.0,80.11,3.0,22551.94,23010.0,0.62,Europe,10.023576154943452,10.043684183029411,-0.4728396469449446
9069,Paraguay,PRY,2010,5737971.0,72.55,22.7,4750.96,4410.0,2065.3,South America,8.466102557900683,8.391629968440892,7.633032496727049
9070,French Polynesia,PYF,2010,270580.0,81.14,,22494.81,,,Oceania,10.021039748492678,,
9071,Qatar,QAT,2010,1616832.0,79.44,7.5,77387.33,73040.0,1.86,Asia,11.256578309589232,11.19876251526885,0.6192564213014351
9072,Romania,ROU,2010,20246871.0,73.58,10.5,8399.54,8710.0,1.54,Europe,9.035931914675595,9.072227069846548,0.4304184242733811
9073,Rwanda,RWA,2010,10317553.0,62.8,42.2,593.62,590.0,263.41,Africa,6.38624768514992,6.380122536899765,5.5737249883901026
9074,Saudi Arabia,SAU,2010,23978487.0,75.62,10.4,22028.38,21820.0,1.4,Asia,10.00008685658893,9.990582259387061,0.3385205708138472
9075,Sudan,SDN,2010,35414399.0,62.98,54.5,1305.64,1230.0,0.99,Africa,7.174445546887686,7.114769448366463,-0.005079911970680759
9076,Senegal,SEN,2010,12635413.0,64.22,41.5,1275.88,1340.0,237.11,Africa,7.151394217519003,7.200424892944957,5.46851362365406
9077,Singapore,SGP,2010,5076732.0,81.65,2.2,47236.68,44930.0,0.85,Asia,10.762926053725787,10.712861002064205,-0.15758308102545873
9078,Solomon Islands,SLB,2010,532968.0,68.67,21.1,1685.15,1600.0,6.23,Oceania,7.429612820962055,7.3777589082278725,1.8289885013870204
9079,Sierra Leone,SLE,2010,6222714.0,51.93,90.8,648.13,670.0,1.41,Africa,6.474090104691345,6.507277712385012,0.34367929579071843
9080,El Salvador,SLV,2010,6068249.0,70.91,15.6,3040.07,2940.0,0.49,North America,8.019636810404243,7.986164860332727,-0.7203662009812734
9081,San Marino,SMR,2010,33270.0,83.46,2.5,56543.19,,0.72,Europe,10.942760046713323,,-0.3232332144039637
9082,Somalia,SOM,2010,12261756.0,48.9,112.9,219.2,290.0,8408.93,Africa,5.389995749593305,5.66988092298052,9.037050037777027
9083,Serbia,SRB,2010,7291436.0,74.38,6.6,5970.93,6500.0,34.84,Europe,8.694657405297567,8.779557455883728,3.550746899933311
9084,South Sudan,SSD,2010,9745953.0,57.48,79.0,1498.27,,1.17,Africa,7.312066621660164,,0.15820469434554169
9085,Sao Tome and Principe,STP,2010,181802.0,63.87,23.2,1045.21,1090.0,6.79,Africa,6.951972701558201,6.993932975223189,1.915660805824092
9086,Suriname,SUR,2010,549923.0,69.63,21.1,7943.6,7330.0,1.67,South America,8.980122459796002,8.899730794880696,0.5143208466230702
9087,Slovenia,SVN,2010,2048583.0,79.3,2.6,23329.84,24580.0,0.64,Europe,10.05748858269996,10.109688383120027,-0.44940132177899156
9088,Sweden,SWE,2010,9378126.0,81.52,2.5,52542.83,54380.0,9.03,Europe,10.869383876296792,10.903751718186461,2.2001295759610784
9089,Swaziland,SWZ,2010,1111650.0,48.33,62.0,3992.95,3320.0,3.93,Africa,8.292286084858768,8.107720061910534,1.3676337625205368
9090,Sint Maarten (Dutch part),SXM,2010,33794.0,74.82,,26403.81,,1.37,North America,10.18126376238008,,0.31457720104688475
9091,Seychelles,SYC,2010,89770.0,72.48,12.6,10934.79,10160.0,6.95,Africa,9.29970518088109,9.226213721132472,1.9390139083672886
9092,Turks and Caicos Islands,TCA,2010,29739.0,76.78,5.5,23093.84,,,North America,10.047321328587753,,
9093,Chad,TCD,2010,12312575.0,50.11,82.8,866.44,880.0,242.64,Africa,6.764392494389884,6.779921907472252,5.491568876100413
9094,Togo,TGO,2010,6732590.0,57.23,53.0,704.99,740.0,226.94,Africa,6.558179595811597,6.606650186198215,5.424698367214897
9095,Thailand,THA,2010,68579447.0,75.01,12.2,4973.86,4490.0,12.19,Asia,8.511952058289356,8.4096079807363,2.5003371886819195
9096,Tajikistan,TJK,2010,7652141.0,68.37,29.9,737.34,910.0,1.41,Asia,6.603047600915982,6.813444599510896,0.34308262146076746
9097,Turkmenistan,TKM,2010,5564356.0,68.61,34.9,4058.54,3720.0,1.29,Asia,8.308578426784312,8.221478947267192,0.2540762941413097
9098,Tonga,TON,2010,107400.0,71.32,10.6,3416.08,3270.0,1.48,Oceania,8.136250022012929,8.0925452638913,0.38909359579874603
9099,Trinidad and Tobago,TTO,2010,1317714.0,71.81,22.3,16815.42,16590.0,3.48,North America,9.730051883288064,9.71655538318449,1.2479500684122933
9100,Tunisia,TUN,2010,10765980.0,74.44,16.7,4291.86,4140.0,0.58,Africa,8.364475766069239,8.32845106681936,-0.5412346117606862
9101,Tuvalu,TUV,2010,10614.0,64.83,26.7,3024.82,4480.0,1.12,Oceania,8.014605898903383,8.40737832540903,0.1130230432125112
9102,Tanzania,TZA,2010,44758488.0,61.13,48.5,736.53,720.0,496.74,Africa,6.601950173784593,6.579251212010101,6.208075292062551
9103,Uganda,UGA,2010,32390802.0,59.96,49.5,823.49,680.0,798.81,Africa,6.7135491527708915,6.522092798170152,6.683123597656588
9104,Ukraine,UKR,2010,46456003.0,70.19,11.4,3039.63,2990.0,2.85,Europe,8.019491841105038,8.003028666384733,1.048543596760436
9105,Uruguay,URY,2010,3318580.0,76.69,9.2,12641.06,10930.0,14.19,South America,9.444705341802985,9.299266581170585,2.6523764160337473
9106,United States,USA,2010,309327143.0,78.67,6.2,48650.66,49190.0,1.0,North America,10.792420742664255,10.803445629789385,0.0
9107,Uzbekistan,UZB,2010,28385506.0,69.84,27.9,1753.21,1420.0,505.17,Asia,7.469202133738341,7.258412150595307,6.224891173564876
9108,British Virgin Islands,VGB,2010,27675.0,76.29,13.9,,,,North America,,,
9109,Vanuatu,VUT,2010,238248.0,69.57,17.3,2815.19,2580.0,99.8,Oceania,7.942784426385834,7.855544677915663,4.603200937784028
9110,Samoa,WSM,2010,193023.0,71.45,15.3,3524.25,3430.0,1.71,Oceania,8.167422337765368,8.140315540159985,0.5367211845428183
9111,South Africa,ZAF,2010,52344051.0,58.89,35.4,7973.47,6730.0,4.62,Africa,8.98387530524639,8.814330422638774,1.5302452164616185
9112,Zambia,ZMB,2010,13965594.0,56.9,49.0,1451.11,1310.0,2.25,Africa,7.2800814136617324,7.177782416195197,0.8096894226989169
9113,Zimbabwe,ZWE,2010,13356548.0,51.93,67.6,901.55,630.0,0.52,Africa,6.804120433008768,6.4457198193855785,-0.654345707391511
9114,Aruba,ABW,2011,102591.0,74.58,,25712.38,23100.0,1.3,North America,10.154728034253223,10.047587896509885,0.264623715423801
9115,Afghanistan,AFG,2011,29347708.0,61.25,74.0,606.69,550.0,16.61,Asia,6.4080256601244,6.309918278226516,2.810214288208529
9116,Angola,AGO,2011,24218352.0,58.09,64.4,4615.91,3410.0,64.61,Africa,8.437264440218268,8.134467570277563,4.168303432175844
9117,Albania,ALB,2011,2905195.0,78.3,9.0,4437.14,4410.0,43.86,Europe,8.397765565380526,8.391629968440892,3.780954032592284
9118,Andorra,AND,2011,77783.0,84.3,4.1,46657.16,,0.72,Europe,10.750581594668994,,-0.32596061528210435
9119,United Arab Emirates,ARE,2011,7104538.0,81.9,6.8,50789.05,44790.0,2.13,Asia,10.835436069819313,10.709740179201345,0.754528396902836
9120,Argentina,ARG,2011,41730660.0,76.1,11.9,12704.28,10590.0,2.73,South America,9.449694474010553,9.267665438595452,1.0054466795120556
9121,Armenia,ARM,2011,3027900.0,73.19,15.6,3349.55,3360.0,163.65,Europe,8.1165822122541,8.11969625295725,5.097730056891416
9122,American Samoa,ASM,2011,54895.0,72.66,,10383.46,,,Oceania,9.247969370124041,,
9123,Antigua and Barbuda,ATG,2011,86332.0,77.02,9.3,14841.97,14070.0,1.69,North America,9.605214322010882,9.551800150108434,0.5255428044801574
9124,Australia,AUS,2011,22340024.0,82.09,3.8,62605.6,50410.0,1.51,Oceania,11.0446100172767,10.827944847076676,0.41280609699361304
9125,Austria,AUT,2011,8391643.0,80.83,3.5,51116.9,50700.0,0.83,Europe,10.841870354660255,10.833681189579275,-0.1846755252049179
9126,Azerbaijan,AZE,2011,9173082.0,70.57,27.5,7189.82,5570.0,0.38,Europe,8.880421233723956,8.62515033292133,-0.9583901436713669
9127,Burundi,BDI,2011,9717978.0,57.8,51.9,230.07,220.0,461.51,Africa,5.438386119978322,5.393627546352362,6.134501825699468
9128,Belgium,BEL,2011,11038264.0,80.37,3.6,47760.83,46370.0,0.83,Europe,10.773961123913315,10.744407977385507,-0.1840298150365966
9129,Benin,BEN,2011,10093623.0,58.46,62.4,1059.41,1030.0,220.43,Africa,6.965470816249066,6.937314081223682,5.395596418175253
9130,Burkina Faso,BFA,2011,16661908.0,57.0,63.5,725.02,660.0,223.12,Africa,6.58620581665112,6.492239835020471,5.4076909828751685
